order_id,order_date,first_name,last_name,total_amount
CA-2017-141705,10/24/2017,Patrick,O'Brill,517.405
CA-2016-111409,9/18/2016,Patrick,O'Brill,3
CA-2014-159681,12-07-2014,Patrick,O'Brill,105.52
CA-2014-148782,11-02-2014,Patrick,O'Brill,88.776
US-2017-101784,07-06-2017,Patrick,O'Brill,122.136
CA-2015-104486,05-01-2015,Patrick,O'Brill,12.176
CA-2017-129021,8/23/2017,Patrick,O'Brill,4367.896
CA-2017-149853,10-03-2017,Patrick,O'Brill,15.552
US-2016-141544,8/30/2016,Patrick,O'Brill,290.898
US-2017-106705,12/26/2017,Patrick,O'Brill,44.75
CA-2015-130183,11/13/2015,Patrick,O'Brill,613.9992
CA-2017-108756,12/25/2017,Patrick,O'Donnell,31.8
CA-2017-143259,12/30/2017,Patrick,O'Donnell,323.136
CA-2017-140088,5/28/2017,Patrick,O'Donnell,301.96
CA-2014-146703,10/20/2014,Patrick,O'Donnell,211.96
CA-2014-120838,3/23/2014,Patrick,O'Donnell,330.4
CA-2017-128328,08-05-2017,Patrick,O'Donnell,125.88
US-2016-152415,9/17/2016,Patrick,O'Donnell,14.82
CA-2017-118346,7/23/2017,Philisse,Overcash,399.95
CA-2016-151148,09-12-2016,Philisse,Overcash,146.952
US-2015-156797,08-11-2015,Philisse,Overcash,11.96
CA-2016-147683,11/13/2016,Philisse,Overcash,19.54
CA-2015-121783,11-10-2015,Philisse,Overcash,715.64
CA-2017-142867,3/17/2017,Philisse,Overcash,13.776
CA-2017-143665,4/26/2017,Philisse,Overcash,20.34
CA-2016-147375,06-12-2016,Philisse,Overcash,1007.979
CA-2015-164539,11/16/2015,Philisse,Overcash,523.25
CA-2015-156335,9/25/2015,Phillina,Ober,63.96
US-2017-103247,10-05-2017,Phillina,Ober,160.93
CA-2014-112326,01-04-2014,Phillina,Ober,11.784
CA-2015-144099,11/29/2015,Phillina,Ober,4.304
CA-2015-110891,11/20/2015,Phillina,Ober,344.372
CA-2017-134096,9/24/2017,Paul,Prost,383.96
US-2014-115413,8/26/2014,Paul,Prost,8.64
CA-2014-146815,09-08-2014,Paul,Prost,172.764
CA-2015-130253,12/14/2015,Paul,Prost,15.24
CA-2017-117401,5/18/2017,Paul,Prost,706.86
CA-2014-126683,9/29/2014,Paul,Prost,6.16
CA-2016-145177,11-10-2016,Paul,Prost,9.216
CA-2015-146087,07-06-2015,Paul,Prost,301.96
US-2016-108504,02-05-2016,Paul,Prost,80.98
CA-2015-111864,6/19/2015,Paul,Prost,5.904
CA-2017-162250,11/24/2017,Patrick,Ryan,7.78
US-2017-109253,8/21/2017,Patrick,Ryan,17.12
CA-2014-136861,09-05-2014,Patrick,Ryan,31.984
US-2015-110261,12/19/2015,Patrick,Ryan,158.376
CA-2015-125563,04-11-2015,Patrick,Ryan,67.36
CA-2014-126963,6/15/2014,Pamela,Stobb,36.544
CA-2016-153269,03-09-2016,Pamela,Stobb,11.21
CA-2017-156237,9/14/2017,Pamela,Stobb,3.882
CA-2017-128965,4/17/2017,Pamela,Stobb,28.14
US-2016-101497,9/29/2016,Pamela,Stobb,18.97
CA-2015-143147,5/26/2015,Pamela,Stobb,105.686
CA-2015-135727,05-11-2015,Paul,Stevenson,191.968
CA-2017-111591,3/21/2017,Paul,Stevenson,30.576
US-2015-164175,4/30/2015,Paul,Stevenson,213.115
CA-2015-140830,11/30/2015,Paul,Stevenson,17.48
US-2017-111920,10/22/2017,Paul,Stevenson,36.44
CA-2017-163818,10-04-2017,Paul,Stevenson,19.98
CA-2016-161158,05-09-2016,Paul,Stevenson,8
US-2014-120740,4/15/2014,Paul,Stevenson,106.96
CA-2017-109211,04-04-2017,Penelope,Sewall,16.98
CA-2015-155054,6/13/2015,Penelope,Sewall,8.26
CA-2016-164896,11-07-2016,Penelope,Sewall,12.9
CA-2015-132374,2/22/2015,Penelope,Sewall,79.36
CA-2017-133865,05-08-2017,Penelope,Sewall,3359.952
CA-2014-136567,12/20/2014,Penelope,Sewall,122.48
CA-2017-160423,1/21/2017,Penelope,Sewall,348.208
US-2014-150924,09-12-2014,Pete,Takahito,5.18
US-2016-152373,09-05-2016,Pete,Takahito,93.456
CA-2017-103065,10/20/2017,Pete,Takahito,4.768
CA-2017-145093,7/21/2017,Pete,Takahito,2.112
CA-2014-161508,07-12-2014,Paul,Van Hugh,512.358
US-2017-133081,03-11-2017,Paul,Van Hugh,63.88
CA-2016-119025,2/22/2016,Paul,Van Hugh,490.32
CA-2017-105914,10-02-2017,Paul,Van Hugh,112.12
CA-2016-107216,6/14/2016,Paul,Van Hugh,7.04
CA-2017-117695,08-05-2017,Pauline,Webber,13.76
CA-2017-156272,3/21/2017,Pauline,Webber,64.384
CA-2017-137323,11/14/2017,Pauline,Webber,96.36
CA-2017-116988,6/27/2017,Pauline,Webber,19.44
CA-2014-125150,5/16/2014,Pauline,Webber,232.88
CA-2015-127327,02-03-2015,Pauline,Webber,90.882
CA-2016-140438,12/24/2016,Pauline,Webber,197.97
CA-2016-105354,12-02-2016,Pauline,Webber,115.84
CA-2016-140256,8/22/2016,Pauline,Webber,5.76
CA-2016-113607,10/14/2016,Pauline,Webber,1091.93
US-2016-131891,7/29/2016,Pierre,Wener,2.214
CA-2015-162782,2/21/2015,Pierre,Wener,2541.98
US-2015-145422,12-03-2015,Pierre,Wener,359.499
CA-2015-144274,11/23/2015,Pierre,Wener,307.98
CA-2016-120257,9/22/2016,Pierre,Wener,7.872
CA-2014-164210,11/18/2014,Pierre,Wener,145.98
US-2015-114839,4/26/2015,Pierre,Wener,408.422
CA-2015-130995,11-01-2015,Quincy,Jones,4.95
CA-2016-142097,10/15/2016,Quincy,Jones,232.96
CA-2016-134425,12-08-2016,Quincy,Jones,114.95
CA-2017-144526,4/30/2017,Quincy,Jones,677.58
CA-2017-104066,12-05-2017,Quincy,Jones,205.03
CA-2014-127859,3/17/2014,Quincy,Jones,126.624
CA-2016-109652,04-10-2016,Quincy,Jones,13.568
US-2014-157070,06-01-2014,Quincy,Jones,138.56
CA-2015-117086,11-08-2015,Quincy,Jones,4404.9
CA-2015-111780,12/25/2015,Ralph,Arnett,1199.96
CA-2015-150441,8/13/2015,Ralph,Arnett,11.36
CA-2017-161480,12/25/2017,Ralph,Arnett,191.984
CA-2017-141929,09-04-2017,Ralph,Arnett,487.984
CA-2014-154186,12/13/2014,Ralph,Arnett,2.92
CA-2017-127313,12-01-2017,Ralph,Arnett,37.392
CA-2015-155068,10/23/2015,Ralph,Arnett,55.944
US-2016-128195,08-04-2016,Ralph,Arnett,3.98
CA-2017-131695,6/30/2017,Ralph,Arnett,248.57
CA-2014-129091,11/22/2014,Ruben,Ausman,16.23
CA-2015-155453,08-09-2015,Ruben,Ausman,4.608
US-2017-111745,11-05-2017,Ruben,Ausman,159.99
CA-2016-101343,7/17/2016,Ruben,Ausman,77.88
US-2014-118997,04-08-2014,Ruben,Ausman,1215.92
US-2017-106145,9/26/2017,Ruben,Ausman,71.88
CA-2017-163629,11/17/2017,Ruben,Ausman,79.99
CA-2015-149909,11/13/2015,Russell,Applegate,63.77
CA-2015-130792,4/28/2015,Russell,Applegate,8.652
CA-2017-140585,12/18/2017,Russell,Applegate,46.672
CA-2014-134313,11-01-2014,Russell,Applegate,43.176
CA-2014-102008,9/30/2014,Russell,Applegate,48.94
CA-2017-112809,8/18/2017,Russell,Applegate,200.064
CA-2014-123064,6/30/2014,Russell,Applegate,5.248
US-2015-122784,7/20/2015,Russell,Applegate,2.88
CA-2016-149979,9/23/2016,Russell,Applegate,118.25
CA-2017-152583,10/30/2017,Ryan,Akin,16.192
CA-2014-169775,8/29/2014,Ryan,Akin,29.808
CA-2015-126445,8/27/2015,Ryan,Akin,484.65
CA-2017-146346,6/17/2017,Ryan,Akin,146.352
CA-2015-112823,12-10-2015,Ryan,Akin,25.488
CA-2014-159835,11/17/2014,Randy,Bradley,12.448
CA-2017-106068,10/23/2017,Randy,Bradley,9.762
CA-2016-156573,5/29/2016,Raymond,Buch,11.277
CA-2017-162572,9/25/2017,Raymond,Buch,119.96
CA-2017-169810,7/25/2017,Raymond,Buch,20.23
CA-2016-166674,04-01-2016,Raymond,Buch,59.52
CA-2017-140151,3/23/2017,Raymond,Buch,32.48
CA-2016-109953,7/14/2016,Raymond,Buch,110.376
US-2014-144078,11/25/2014,Richard,Bierner,539.92
US-2014-103338,03-11-2014,Richard,Bierner,7.98
US-2014-105137,10-10-2014,Richard,Bierner,101.994
CA-2017-146458,11/19/2017,Richard,Bierner,22.96
US-2015-103996,3/29/2015,Richard,Bierner,212.64
CA-2014-167360,11/24/2014,Richard,Bierner,111.79
CA-2015-120397,07-02-2015,Richard,Bierner,32.784
CA-2017-153871,12-11-2017,Richard,Bierner,40.2
CA-2014-152618,3/14/2014,Rick,Bensley,574.91
CA-2017-137456,12/21/2017,Rick,Bensley,15.92
CA-2016-158568,8/29/2016,Rick,Bensley,64.624
CA-2016-115917,5/20/2016,Rick,Bensley,1049.2
US-2016-146066,8/21/2016,Rick,Bensley,815.292
CA-2016-103107,07-04-2016,Rick,Bensley,25.4
CA-2014-117765,09-07-2014,Rick,Bensley,429.9
CA-2017-161578,12/16/2017,Rick,Bensley,13.36
CA-2017-104822,10/20/2017,Rick,Bensley,24.55
CA-2017-105823,6/22/2017,Rick,Bensley,487.96
CA-2016-105662,05-05-2016,Rick,Bensley,93.248
CA-2016-120803,03-09-2016,Rick,Bensley,199.75
US-2016-104815,09-03-2016,Rob,Beeghly,198.744
CA-2016-167605,4/28/2016,Rob,Beeghly,30.344
CA-2017-130351,12-05-2017,Rob,Beeghly,61.44
CA-2017-138779,1/14/2017,Rob,Beeghly,21.744
US-2016-128678,9/15/2016,Rob,Beeghly,21.4
CA-2014-106719,8/24/2014,Robert,Barroso,8.288
CA-2016-107615,3/22/2016,Robert,Barroso,58.58
CA-2014-154837,8/23/2014,Robert,Barroso,49.568
CA-2014-125682,11/22/2014,Robert,Barroso,9.96
CA-2015-153038,12/18/2015,Robert,Barroso,55.936
CA-2015-119550,12/26/2015,Roger,Barcio,275.058
CA-2015-129854,8/22/2015,Roger,Barcio,16.52
US-2017-109484,11-06-2017,Roger,Barcio,5.682
CA-2017-152975,9/14/2017,Roger,Barcio,1079.85
US-2016-155971,06-06-2016,Ross,Baird,22.05
US-2016-123750,4/15/2016,Ross,Baird,189.588
US-2017-110576,11/28/2017,Ross,Baird,516.488
US-2015-150161,7/25/2015,Ross,Baird,25.176
US-2016-168620,12/24/2016,Ross,Baird,27.882
CA-2017-100748,5/13/2017,Ross,Baird,58.48
CA-2014-141299,06-03-2014,Ross,Baird,15.28
CA-2017-157672,10-05-2017,Ross,Baird,63.824
CA-2016-140746,1/15/2016,Roy,Collins,181.797
CA-2016-114538,12/26/2016,Roy,Collins,11.328
CA-2016-141397,6/20/2016,Roy,Collins,46.76
CA-2014-138296,12-05-2014,Roy,Collins,24.56
CA-2016-143308,11-04-2016,Roy,Collins,10.74
CA-2016-125318,06-06-2016,Roy,Collins,328.224
CA-2014-115259,8/25/2014,Ryan,Crowe,40.096
CA-2017-112774,09-11-2017,Ryan,Crowe,34.504
US-2014-112872,12-06-2014,Ryan,Crowe,53.424
US-2016-144351,11/14/2016,Ryan,Crowe,89.97
CA-2016-130225,09-11-2016,Ryan,Crowe,99.568
US-2016-157728,9/22/2016,Ryan,Crowe,35.56
US-2017-166688,5/20/2017,Rick,Duston,8.288
CA-2014-108147,06-08-2014,Rick,Duston,68.48
US-2017-116652,9/15/2017,Rick,Duston,218.352
CA-2015-146696,12/14/2015,Rick,Duston,8.096
CA-2016-164637,03-04-2016,Rick,Duston,128.4
CA-2017-159457,10/19/2017,Rick,Duston,16.68
CA-2015-122826,6/23/2015,Rick,Duston,201.568
CA-2016-136434,12-01-2016,Rick,Duston,17.31
CA-2017-111647,07-03-2017,Rob,Dowd,167.968
CA-2015-162537,10/28/2015,Rob,Dowd,10.67
CA-2015-157770,12/13/2015,Rob,Dowd,494.376
CA-2016-131576,11/22/2016,Rob,Dowd,49.44
CA-2014-164315,04-02-2014,Rob,Dowd,15.84
CA-2017-139437,07-03-2017,Rob,Dowd,87.92
CA-2017-131653,1/29/2017,Rob,Dowd,5.22
US-2015-151407,11-08-2015,Rob,Dowd,263.96
CA-2015-121776,2/16/2015,Rob,Dowd,36.84
CA-2015-127544,08-08-2015,Rob,Dowd,79.99
CA-2015-145415,04-12-2015,Robert,Dilbeck,40.74
CA-2016-151974,9/22/2016,Robert,Dilbeck,16.52
CA-2015-149650,10/24/2015,Robert,Dilbeck,454.272
CA-2017-103877,09-07-2017,Robert,Dilbeck,1577.94
CA-2016-127670,3/20/2016,Robert,Dilbeck,697.16
CA-2015-112375,12/21/2015,Roger,Demir,50.88
CA-2014-107454,11-02-2014,Roger,Demir,34.86
CA-2016-161543,05-10-2016,Roger,Demir,11.96
CA-2017-126550,3/29/2017,Roger,Demir,81.4
CA-2016-146157,11/21/2016,Roger,Demir,38.432
CA-2014-161249,08-09-2014,Roger,Demir,4.464
CA-2014-157546,7/20/2014,Roger,Demir,89.712
CA-2016-149762,12-03-2016,Roger,Demir,268.704
US-2017-143770,3/20/2017,Roger,Demir,238
US-2017-132927,12-09-2017,Roger,Demir,11.088
CA-2016-112739,09-02-2016,Ross,DeVincentis,8.608
CA-2016-102596,12/27/2016,Ross,DeVincentis,17.184
CA-2017-127474,02-03-2017,Ross,DeVincentis,5.184
CA-2017-155292,10/30/2017,Ross,DeVincentis,105.98
CA-2016-120558,06-07-2016,Ross,DeVincentis,32.4
CA-2017-104381,12/16/2017,Ross,DeVincentis,33.376
CA-2016-112942,2/13/2016,Ross,DeVincentis,146.82
CA-2014-148285,10/27/2014,Ross,DeVincentis,10.368
CA-2014-149104,04-05-2014,Ruben,Dartt,26.7
CA-2016-154508,11/16/2016,Ruben,Dartt,28.4
CA-2017-124401,09-07-2017,Ruben,Dartt,37.68
CA-2014-158372,11-10-2014,Ruben,Dartt,601.536
CA-2015-148964,5/26/2015,Ruben,Dartt,20.24
CA-2016-140382,6/23/2016,Ruben,Dartt,93.68
US-2014-149034,11/19/2014,Ruben,Dartt,47.496
CA-2016-154235,9/24/2016,Ruben,Dartt,127.95
CA-2015-163440,3/22/2015,Ruben,Dartt,15.984
CA-2017-160122,11/18/2017,Russell,D'Ascenzo,55.584
CA-2014-120775,10-03-2014,Russell,D'Ascenzo,4.344
CA-2015-139248,7/25/2015,Russell,D'Ascenzo,623.96
CA-2017-125115,04-10-2017,Russell,D'Ascenzo,10.368
CA-2014-165477,12/29/2014,Ricardo,Emerson,48.36
CA-2014-163867,06-03-2014,Richard,Eichhorn,15.936
CA-2017-127621,03-03-2017,Richard,Eichhorn,26.88
CA-2015-142454,8/15/2015,Richard,Eichhorn,104.23
CA-2015-151589,12/27/2015,Richard,Eichhorn,195.64
CA-2016-169215,7/14/2016,Richard,Eichhorn,29.61
CA-2016-163167,11/28/2016,Randy,Ferguson,182.67
CA-2014-124079,12/13/2014,Randy,Ferguson,87.96
CA-2014-141152,9/16/2014,Randy,Ferguson,33.552
CA-2016-145009,12-05-2016,Randy,Ferguson,11.952
CA-2014-148425,11/30/2014,Randy,Ferguson,6.642
CA-2015-106187,6/23/2015,Randy,Ferguson,27.42
CA-2016-122518,03-04-2016,Randy,Ferguson,10.08
US-2014-114188,5/20/2014,Randy,Ferguson,33.28
CA-2017-126074,10-02-2017,Roland,Fjeld,58.05
CA-2016-105585,8/26/2016,Roland,Fjeld,10.23
CA-2016-110044,6/28/2016,Roland,Fjeld,359.976
CA-2014-115357,08-06-2014,Roland,Fjeld,62.91
US-2015-134271,4/18/2015,Roland,Fjeld,21.93
CA-2015-111206,7/18/2015,Roland,Fjeld,519.96
US-2017-130953,7/29/2017,Roland,Fjeld,33.48
CA-2016-136686,12-12-2016,Roy,Franz̦sisch,383.64
CA-2016-125843,8/13/2016,Roy,Franz̦sisch,22.32
CA-2016-139381,4/18/2016,Roy,Franz̦sisch,203.92
CA-2017-136497,4/16/2017,Roy,Franz̦sisch,13.71
CA-2017-117933,12/24/2017,Roy,Franz̦sisch,35.91
CA-2014-151078,11-12-2014,Roy,Franz̦sisch,49.632
CA-2014-123925,12/17/2014,Roy,Franz̦sisch,40.05
CA-2015-130855,12/29/2015,Roy,Franz̦sisch,6.36
CA-2017-121538,11/28/2017,Rick,Hansen,88.768
CA-2015-124891,7/31/2015,Rick,Hansen,2309.65
CA-2017-151428,9/21/2017,Rick,Hansen,20.16
CA-2014-110639,8/23/2014,Rick,Hansen,25.92
CA-2017-106537,08-12-2017,Rick,Hansen,20.736
CA-2014-149643,11/16/2014,Rick,Huthwaite,273.96
CA-2016-168354,9/19/2016,Rick,Huthwaite,1606.23
CA-2016-122322,7/15/2016,Rick,Huthwaite,44.4
CA-2015-167255,9/27/2015,Rick,Huthwaite,15.51
CA-2016-169663,03-10-2016,Rick,Huthwaite,26.85
CA-2015-157805,8/31/2015,Rick,Huthwaite,555.96
CA-2016-164574,7/29/2016,Ritsa,Hightower,704.76
CA-2015-110247,12-04-2015,Ritsa,Hightower,8.226
CA-2015-157322,07-02-2015,Rob,Haberlin,408.422
CA-2016-101378,7/14/2016,Rob,Haberlin,29
CA-2015-109386,11-08-2015,Rob,Haberlin,44.43
CA-2015-159786,10-12-2015,Ralph,Kennedy,209.67
CA-2015-160472,7/20/2015,Ralph,Kennedy,34.76
CA-2017-114216,09-02-2017,Ralph,Kennedy,12.192
CA-2016-168753,5/29/2016,Rob,Lucas,979.95
CA-2015-126557,07-12-2015,Rob,Lucas,383.607
US-2017-135062,8/31/2017,Rob,Lucas,229.544
US-2017-151127,5/22/2017,Rob,Lucas,49.56
CA-2014-133830,12-05-2014,Rob,Lucas,26.46
CA-2017-159226,4/25/2017,Rob,Lucas,344.981
US-2017-169551,07-07-2017,Rob,Lucas,87.21
CA-2016-144764,09-02-2016,Rob,Lucas,29.24
CA-2015-156328,11/30/2015,Raymond,Messe,177.48
US-2016-106600,04-08-2016,Raymond,Messe,354.9
CA-2014-141278,6/21/2014,Raymond,Messe,21.4
CA-2016-100965,07-07-2016,Raymond,Messe,215.65
CA-2014-139017,05-11-2014,Raymond,Messe,46.864
US-2017-127292,1/19/2017,Raymond,Messe,79.92
CA-2014-158274,11/19/2014,Robert,Marley,503.96
CA-2014-166989,11/14/2014,Robert,Marley,11.36
CA-2015-115392,10-01-2015,Robert,Marley,311.98
CA-2015-160171,10/19/2015,Robert,Marley,1640.7
CA-2017-145219,12/24/2017,Robert,Marley,2879.952
CA-2017-168193,03-06-2017,Roland,Murray,26.38
CA-2015-155600,12-04-2015,Rose,O'Brian,1598.058
US-2016-120929,3/18/2016,Rose,O'Brian,189.882
CA-2015-162607,05-12-2015,Rose,O'Brian,14.592
CA-2015-153752,12-06-2015,Rose,O'Brian,173.94
CA-2017-150266,11/25/2017,Rose,O'Brian,299.96
CA-2016-152940,11-10-2016,Rose,O'Brian,29.74
CA-2017-148411,9/24/2017,Rose,O'Brian,520.464
CA-2014-155264,10/19/2014,Rachel,Payne,2.992
CA-2015-135251,08-06-2015,Rachel,Payne,35.52
CA-2016-167983,8/21/2016,Rachel,Payne,33.44
CA-2015-148250,12/13/2015,Rachel,Payne,12.96
US-2017-145863,4/21/2017,Resi,P̦lking,2.694
CA-2014-156314,12/24/2014,Resi,P̦lking,30.36
CA-2014-120474,12-01-2014,Resi,P̦lking,2807.84
CA-2014-143413,5/24/2014,Resi,P̦lking,116.28
CA-2015-133494,03-01-2015,Resi,P̦lking,3.552
CA-2014-142769,9/13/2014,Resi,P̦lking,5.7
CA-2015-166492,04-07-2015,Resi,P̦lking,25.92
CA-2015-128356,10-02-2015,Resi,P̦lking,10.944
CA-2016-101980,8/19/2016,Resi,P̦lking,146.688
CA-2017-103352,11/27/2017,Resi,P̦lking,6.99
CA-2014-155593,11-03-2014,Resi,P̦lking,11.64
CA-2014-148383,12/27/2014,Resi,P̦lking,946.764
CA-2015-129546,9/28/2015,Roy,Phan,186.15
US-2014-157231,04-05-2014,Roy,Phan,115.36
CA-2017-104108,12-02-2017,Roy,Phan,12.16
CA-2017-134152,5/27/2017,Roy,Phan,98.16
CA-2016-168774,09-04-2016,Roy,Phan,535.41
US-2016-152835,5/19/2016,Roy,Phan,21.4
CA-2015-154326,2/15/2015,Roy,Phan,134.97
US-2016-150567,5/17/2016,Roy,Phan,2.952
CA-2017-162565,12-11-2017,Ralph,Ritter,10.368
CA-2016-149482,11/14/2016,Ralph,Ritter,7.38
CA-2014-126403,09-09-2014,Rick,Reed,166.44
CA-2016-115525,7/25/2016,Rick,Reed,243.88
US-2015-131842,12-05-2015,Rick,Reed,97.424
CA-2016-101623,2/28/2016,Rick,Reed,36.48
CA-2015-150308,12/15/2015,Rick,Reed,246.168
CA-2017-102155,7/13/2017,Rick,Reed,360.38
US-2014-117968,08-05-2014,Ricardo,Sperren,79.47
US-2016-159093,05-09-2016,Ricardo,Sperren,32.04
US-2017-128951,7/15/2017,Ricardo,Sperren,179.94
CA-2017-115154,01-08-2017,Ricardo,Sperren,892.98
CA-2017-164819,10/15/2017,Ricardo,Sperren,13.05
CA-2014-128846,04-07-2014,Roland,Schwarz,629.95
CA-2017-152856,09-08-2017,Roland,Schwarz,116.832
CA-2017-113670,10/15/2017,Roland,Schwarz,510.24
CA-2017-128300,11/24/2017,Roland,Schwarz,79.1
US-2017-100048,5/19/2017,Roland,Schwarz,281.34
CA-2014-106726,12-06-2014,Roland,Schwarz,1261.33
US-2015-158911,07-05-2015,Roland,Schwarz,4.928
CA-2017-124114,03-02-2017,Roland,Schwarz,0.556
CA-2017-142776,12-11-2017,Roy,Skaria,7.28
CA-2016-107475,06-07-2016,Roy,Skaria,9.648
CA-2017-101014,8/29/2017,Rick,Wilson,148.02
CA-2017-128041,09-01-2017,Rick,Wilson,314.6
CA-2017-166093,8/17/2017,Rick,Wilson,23.36
CA-2015-132815,9/19/2015,Rick,Wilson,22.96
CA-2015-157959,02-03-2015,Rick,Wilson,136.92
CA-2015-124800,9/26/2015,Rick,Wilson,86.272
CA-2017-141733,05-07-2017,Rick,Wilson,1458.65
CA-2016-144911,11/27/2016,Rob,Williams,34.95
CA-2014-156993,6/28/2014,Rob,Williams,6.08
CA-2017-123981,10-02-2017,Rob,Williams,65.99
CA-2017-155460,4/13/2017,Rob,Williams,5.28
CA-2014-111150,12/31/2014,Rob,Williams,29.68
CA-2016-142958,12/13/2016,Rob,Williams,6.096
CA-2016-165218,03-05-2016,Rob,Williams,149.352
US-2016-131114,12-09-2016,Rob,Williams,20.568
CA-2016-112585,7/30/2016,Rob,Williams,715.64
CA-2017-112431,10-12-2017,Robert,Waldorf,435.84
CA-2016-145499,5/30/2016,Robert,Waldorf,3.282
CA-2017-110905,09-10-2017,Robert,Waldorf,16.2
CA-2017-167752,1/15/2017,Robert,Waldorf,34.384
CA-2017-169285,3/21/2017,Robert,Waldorf,277.4
CA-2017-127264,04-03-2017,Sue,Ann Reed,7.056
CA-2016-167507,12/22/2016,Sue,Ann Reed,31.32
CA-2017-122154,04-09-2017,Sue,Ann Reed,15.12
CA-2015-115938,6/26/2015,Sue,Ann Reed,143.96
CA-2014-154627,10/29/2014,Sue,Ann Reed,2735.952
US-2017-147998,5/19/2017,Sue,Ann Reed,133.12
CA-2017-124436,3/19/2017,Sue,Ann Reed,14.624
CA-2014-133354,2/22/2014,Sue,Ann Reed,19.44
CA-2017-160661,10/28/2017,Sue,Ann Reed,21.93
CA-2015-122266,4/26/2015,Sue,Ann Reed,191.5155
CA-2017-145807,02-09-2017,Sarah,Bern,354.9
US-2014-161305,06-06-2014,Sarah,Bern,24.588
CA-2017-108441,06-12-2017,Sarah,Bern,19.04
CA-2015-146675,4/16/2015,Sarah,Brown,1439.968
CA-2015-159779,9/25/2015,Sarah,Brown,68.62
CA-2015-149846,5/22/2015,Sarah,Brown,8.26
CA-2014-120411,9/20/2014,Sarah,Brown,493.43
CA-2017-116127,6/25/2017,Sarah,Brown,400.784
CA-2017-119424,06-12-2017,Sarah,Brown,71.976
CA-2015-153794,09-11-2015,Sean,Braxton,265.86
US-2017-165344,11/13/2017,Sean,Braxton,60.864
CA-2017-147361,09-09-2017,Sean,Braxton,628.81
CA-2014-158771,05-09-2014,Sean,Braxton,83.25
CA-2016-158575,11/18/2016,Sean,Braxton,103.968
US-2014-106992,9/19/2014,Sean,Braxton,3059.982
CA-2014-122882,09-07-2014,Sean,Braxton,64.784
CA-2014-166863,6/20/2014,Sam,Craven,201.584
CA-2014-121006,11-10-2014,Sam,Craven,3.9
US-2014-157847,04-02-2014,Sam,Craven,26.72
CA-2014-130421,03-03-2014,Sam,Craven,176.772
CA-2015-147690,11-10-2015,Sam,Craven,577.584
CA-2016-123533,11/24/2016,Sample,Company A,339.92
US-2017-130603,9/30/2017,Sample,Company A,11.646
US-2014-131275,3/18/2014,Sample,Company A,111
CA-2017-123022,09-03-2017,Sample,Company A,82.56
CA-2016-129238,1/31/2016,Sample,Company A,109.592
CA-2017-154123,11/20/2017,Sample,Company A,27.58
CA-2016-155005,6/13/2016,Sample,Company A,377.97
US-2017-143028,04-11-2017,Sample,Company A,11.364
CA-2015-133627,5/31/2015,Sample,Company A,22.2
CA-2016-126158,7/25/2016,Sanjit,Chand,119.616
US-2014-110674,02-12-2014,Sanjit,Chand,129.568
US-2014-157385,11/23/2014,Sanjit,Chand,603.92
CA-2017-152961,1/15/2017,Sanjit,Chand,12.7
CA-2014-117016,03-04-2014,Sanjit,Chand,15.552
CA-2014-116904,9/23/2014,Sanjit,Chand,32.4
CA-2015-123568,11-08-2015,Sanjit,Chand,5.04
CA-2014-152268,09-02-2014,Sanjit,Chand,1793.98
CA-2016-130638,5/16/2016,Sanjit,Chand,282.84
CA-2017-141747,08-03-2017,Scot,Coram,16.06
CA-2016-108350,06-06-2016,Scot,Coram,105.52
US-2016-126452,8/21/2016,Scot,Coram,12.672
CA-2016-156685,07-08-2016,Scot,Coram,863.64
CA-2015-111514,8/31/2015,Scott,Cohen,1552.831
CA-2017-144680,3/31/2017,Scott,Cohen,33.62
CA-2014-169803,04-06-2014,Scott,Cohen,653.55
CA-2015-137106,3/31/2015,Scott,Cohen,79.96
CA-2015-152681,1/17/2015,Scott,Cohen,6.68
CA-2014-128622,11/15/2014,Scott,Cohen,10.95
US-2014-127635,9/14/2014,Scott,Cohen,6.048
CA-2017-107132,6/26/2017,Scott,Cohen,102.368
CA-2016-101651,12/24/2016,Sean,Christensen,43.96
CA-2017-146920,8/28/2017,Sean,Christensen,25.344
CA-2017-146360,4/23/2017,Sean,Christensen,155.34
CA-2017-106103,06-10-2017,Sean,Christensen,132.52
CA-2017-122539,12-01-2017,Sean,Christensen,15.936
CA-2015-164777,1/27/2015,Sean,Christensen,2803.92
CA-2014-113257,12/16/2014,Sean,Christensen,319.968
CA-2017-142293,9/17/2017,Shahid,Collister,89.97
CA-2015-142419,07-11-2015,Shahid,Collister,29.97
CA-2017-138975,5/19/2017,Shahid,Collister,67.8
CA-2017-153843,3/13/2017,Shahid,Collister,30.88
CA-2015-113740,8/24/2015,Shahid,Collister,14.91
CA-2014-131009,03-01-2014,Shahid,Collister,18.84
US-2016-149790,9/26/2016,Shahid,Collister,15.624
CA-2017-142090,11/30/2017,Shahid,Collister,383.976
CA-2017-126354,02-03-2017,Shahid,Collister,3.882
CA-2017-131366,11/24/2017,Shaun,Chance,89.988
CA-2015-113523,09-04-2015,Shaun,Chance,7.656
CA-2017-136000,9/22/2017,Shaun,Chance,40.176
CA-2015-103835,9/24/2015,Shaun,Chance,14.91
CA-2017-115119,10/26/2017,Shaun,Chance,61.542
