customer_id,customer_name,order_id,order_date,total_amount
RA-19915,Russell Applegate,CA-2014-102008,9/30/2014,48.94
RA-19915,Russell Applegate,CA-2017-112809,8/18/2017,200.064
RA-19915,Russell Applegate,CA-2014-123064,6/30/2014,5.248
RA-19915,Russell Applegate,US-2015-122784,7/20/2015,2.88
RA-19915,Russell Applegate,CA-2016-149979,9/23/2016,118.25
RA-19945,Ryan Akin,CA-2017-152583,10/30/2017,16.192
RA-19945,Ryan Akin,CA-2014-169775,8/29/2014,29.808
RA-19945,Ryan Akin,CA-2015-126445,8/27/2015,484.65
RA-19945,Ryan Akin,CA-2017-146346,6/17/2017,146.352
RA-19945,Ryan Akin,CA-2015-112823,12-10-2015,25.488
RB-19330,Randy Bradley,CA-2014-159835,11/17/2014,12.448
RB-19330,Randy Bradley,CA-2017-106068,10/23/2017,9.762
RB-19360,Raymond Buch,CA-2016-156573,5/29/2016,11.277
RB-19360,Raymond Buch,CA-2017-162572,9/25/2017,119.96
RB-19360,Raymond Buch,CA-2017-169810,7/25/2017,20.23
RB-19360,Raymond Buch,CA-2016-166674,04-01-2016,59.52
RB-19360,Raymond Buch,CA-2017-140151,3/23/2017,32.48
RB-19360,Raymond Buch,CA-2016-109953,7/14/2016,110.376
RB-19435,Richard Bierner,US-2014-144078,11/25/2014,539.92
RB-19435,Richard Bierner,US-2014-103338,03-11-2014,7.98
RB-19435,Richard Bierner,US-2014-105137,10-10-2014,101.994
RB-19435,Richard Bierner,CA-2017-146458,11/19/2017,22.96
RB-19435,Richard Bierner,US-2015-103996,3/29/2015,212.64
RB-19435,Richard Bierner,CA-2014-167360,11/24/2014,111.79
RB-19435,Richard Bierner,CA-2015-120397,07-02-2015,32.784
RB-19435,Richard Bierner,CA-2017-153871,12-11-2017,40.2
RB-19465,Rick Bensley,CA-2014-152618,3/14/2014,574.91
RB-19465,Rick Bensley,CA-2017-137456,12/21/2017,15.92
RB-19465,Rick Bensley,CA-2016-158568,8/29/2016,64.624
RB-19465,Rick Bensley,CA-2016-115917,5/20/2016,1049.2
RB-19465,Rick Bensley,US-2016-146066,8/21/2016,815.292
RB-19465,Rick Bensley,CA-2016-103107,07-04-2016,25.4
RB-19465,Rick Bensley,CA-2014-117765,09-07-2014,429.9
RB-19465,Rick Bensley,CA-2017-161578,12/16/2017,13.36
RB-19465,Rick Bensley,CA-2017-104822,10/20/2017,24.55
RB-19465,Rick Bensley,CA-2017-105823,6/22/2017,487.96
RB-19465,Rick Bensley,CA-2016-105662,05-05-2016,93.248
RB-19465,Rick Bensley,CA-2016-120803,03-09-2016,199.75
RB-19570,Rob Beeghly,US-2016-104815,09-03-2016,198.744
RB-19570,Rob Beeghly,CA-2016-167605,4/28/2016,30.344
RB-19570,Rob Beeghly,CA-2017-130351,12-05-2017,61.44
RB-19570,Rob Beeghly,CA-2017-138779,1/14/2017,21.744
RB-19570,Rob Beeghly,US-2016-128678,9/15/2016,21.4
RB-19645,Robert Barroso,CA-2014-106719,8/24/2014,8.288
RB-19645,Robert Barroso,CA-2016-107615,3/22/2016,58.58
RB-19645,Robert Barroso,CA-2014-154837,8/23/2014,49.568
RB-19645,Robert Barroso,CA-2014-125682,11/22/2014,9.96
RB-19645,Robert Barroso,CA-2015-153038,12/18/2015,55.936
RB-19705,Roger Barcio,CA-2015-119550,12/26/2015,275.058
RB-19705,Roger Barcio,CA-2015-129854,8/22/2015,16.52
RB-19705,Roger Barcio,US-2017-109484,11-06-2017,5.682
RB-19705,Roger Barcio,CA-2017-152975,9/14/2017,1079.85
RB-19795,Ross Baird,US-2016-155971,06-06-2016,22.05
RB-19795,Ross Baird,US-2016-123750,4/15/2016,189.588
RB-19795,Ross Baird,US-2017-110576,11/28/2017,516.488
RB-19795,Ross Baird,US-2015-150161,7/25/2015,25.176
RB-19795,Ross Baird,US-2016-168620,12/24/2016,27.882
RB-19795,Ross Baird,CA-2017-100748,5/13/2017,58.48
RB-19795,Ross Baird,CA-2014-141299,06-03-2014,15.28
RB-19795,Ross Baird,CA-2017-157672,10-05-2017,63.824
RC-19825,Roy Collins,CA-2016-140746,1/15/2016,181.797
RC-19825,Roy Collins,CA-2016-114538,12/26/2016,11.328
RC-19825,Roy Collins,CA-2016-141397,6/20/2016,46.76
RC-19825,Roy Collins,CA-2014-138296,12-05-2014,24.56
RC-19825,Roy Collins,CA-2016-143308,11-04-2016,10.74
RC-19825,Roy Collins,CA-2016-125318,06-06-2016,328.224
RC-19960,Ryan Crowe,CA-2014-115259,8/25/2014,40.096
RC-19960,Ryan Crowe,CA-2017-112774,09-11-2017,34.504
RC-19960,Ryan Crowe,US-2014-112872,12-06-2014,53.424
RC-19960,Ryan Crowe,US-2016-144351,11/14/2016,89.97
RC-19960,Ryan Crowe,CA-2016-130225,09-11-2016,99.568
RC-19960,Ryan Crowe,US-2016-157728,9/22/2016,35.56
RD-19480,Rick Duston,US-2017-166688,5/20/2017,8.288
RD-19480,Rick Duston,CA-2014-108147,06-08-2014,68.48
RD-19480,Rick Duston,US-2017-116652,9/15/2017,218.352
RD-19480,Rick Duston,CA-2015-146696,12/14/2015,8.096
RD-19480,Rick Duston,CA-2016-164637,03-04-2016,128.4
RD-19480,Rick Duston,CA-2017-159457,10/19/2017,16.68
RD-19480,Rick Duston,CA-2015-122826,6/23/2015,201.568
RD-19480,Rick Duston,CA-2016-136434,12-01-2016,17.31
RD-19585,Rob Dowd,CA-2017-111647,07-03-2017,167.968
RD-19585,Rob Dowd,CA-2015-162537,10/28/2015,10.67
RD-19585,Rob Dowd,CA-2015-157770,12/13/2015,494.376
RD-19585,Rob Dowd,CA-2016-131576,11/22/2016,49.44
RD-19585,Rob Dowd,CA-2014-164315,04-02-2014,15.84
RD-19585,Rob Dowd,CA-2017-139437,07-03-2017,87.92
RD-19585,Rob Dowd,CA-2017-131653,1/29/2017,5.22
RD-19585,Rob Dowd,US-2015-151407,11-08-2015,263.96
RD-19585,Rob Dowd,CA-2015-121776,2/16/2015,36.84
RD-19585,Rob Dowd,CA-2015-127544,08-08-2015,79.99
RD-19660,Robert Dilbeck,CA-2015-145415,04-12-2015,40.74
RD-19660,Robert Dilbeck,CA-2016-151974,9/22/2016,16.52
RD-19660,Robert Dilbeck,CA-2015-149650,10/24/2015,454.272
RD-19660,Robert Dilbeck,CA-2017-103877,09-07-2017,1577.94
RD-19660,Robert Dilbeck,CA-2016-127670,3/20/2016,697.16
RD-19720,Roger Demir,CA-2015-112375,12/21/2015,50.88
RD-19720,Roger Demir,CA-2014-107454,11-02-2014,34.86
RD-19720,Roger Demir,CA-2016-161543,05-10-2016,11.96
RD-19720,Roger Demir,CA-2017-126550,3/29/2017,81.4
RD-19720,Roger Demir,CA-2016-146157,11/21/2016,38.432
RD-19720,Roger Demir,CA-2014-161249,08-09-2014,4.464
RD-19720,Roger Demir,CA-2014-157546,7/20/2014,89.712
RD-19720,Roger Demir,CA-2016-149762,12-03-2016,268.704
RD-19720,Roger Demir,US-2017-143770,3/20/2017,238
RD-19720,Roger Demir,US-2017-132927,12-09-2017,11.088
RD-19810,Ross DeVincentis,CA-2016-112739,09-02-2016,8.608
RD-19810,Ross DeVincentis,CA-2016-102596,12/27/2016,17.184
RD-19810,Ross DeVincentis,CA-2017-127474,02-03-2017,5.184
RD-19810,Ross DeVincentis,CA-2017-155292,10/30/2017,105.98
RD-19810,Ross DeVincentis,CA-2016-120558,06-07-2016,32.4
RD-19810,Ross DeVincentis,CA-2017-104381,12/16/2017,33.376
RD-19810,Ross DeVincentis,CA-2016-112942,2/13/2016,146.82
RD-19810,Ross DeVincentis,CA-2014-148285,10/27/2014,10.368
RD-19900,Ruben Dartt,CA-2014-149104,04-05-2014,26.7
RD-19900,Ruben Dartt,CA-2016-154508,11/16/2016,28.4
RD-19900,Ruben Dartt,CA-2017-124401,09-07-2017,37.68
RD-19900,Ruben Dartt,CA-2014-158372,11-10-2014,601.536
RD-19900,Ruben Dartt,CA-2015-148964,5/26/2015,20.24
RD-19900,Ruben Dartt,CA-2016-140382,6/23/2016,93.68
RD-19900,Ruben Dartt,US-2014-149034,11/19/2014,47.496
RD-19900,Ruben Dartt,CA-2016-154235,9/24/2016,127.95
RD-19900,Ruben Dartt,CA-2015-163440,3/22/2015,15.984
RD-19930,Russell D'Ascenzo,CA-2017-160122,11/18/2017,55.584
RD-19930,Russell D'Ascenzo,CA-2014-120775,10-03-2014,4.344
RD-19930,Russell D'Ascenzo,CA-2015-139248,7/25/2015,623.96
RD-19930,Russell D'Ascenzo,CA-2017-125115,04-10-2017,10.368
RE-19405,Ricardo Emerson,CA-2014-165477,12/29/2014,48.36
RE-19450,Richard Eichhorn,CA-2014-163867,06-03-2014,15.936
RE-19450,Richard Eichhorn,CA-2017-127621,03-03-2017,26.88
RE-19450,Richard Eichhorn,CA-2015-142454,8/15/2015,104.23
RE-19450,Richard Eichhorn,CA-2015-151589,12/27/2015,195.64
RE-19450,Richard Eichhorn,CA-2016-169215,7/14/2016,29.61
RF-19345,Randy Ferguson,CA-2016-163167,11/28/2016,182.67
RF-19345,Randy Ferguson,CA-2014-124079,12/13/2014,87.96
RF-19345,Randy Ferguson,CA-2014-141152,9/16/2014,33.552
RF-19345,Randy Ferguson,CA-2016-145009,12-05-2016,11.952
RF-19345,Randy Ferguson,CA-2014-148425,11/30/2014,6.642
RF-19345,Randy Ferguson,CA-2015-106187,6/23/2015,27.42
RF-19345,Randy Ferguson,CA-2016-122518,03-04-2016,10.08
RF-19345,Randy Ferguson,US-2014-114188,5/20/2014,33.28
RF-19735,Roland Fjeld,CA-2017-126074,10-02-2017,58.05
RF-19735,Roland Fjeld,CA-2016-105585,8/26/2016,10.23
RF-19735,Roland Fjeld,CA-2016-110044,6/28/2016,359.976
RF-19735,Roland Fjeld,CA-2014-115357,08-06-2014,62.91
RF-19735,Roland Fjeld,US-2015-134271,4/18/2015,21.93
RF-19735,Roland Fjeld,CA-2015-111206,7/18/2015,519.96
RF-19735,Roland Fjeld,US-2017-130953,7/29/2017,33.48
RF-19840,Roy Franz̦sisch,CA-2016-136686,12-12-2016,383.64
RF-19840,Roy Franz̦sisch,CA-2016-125843,8/13/2016,22.32
RF-19840,Roy Franz̦sisch,CA-2016-139381,4/18/2016,203.92
RF-19840,Roy Franz̦sisch,CA-2017-136497,4/16/2017,13.71
RF-19840,Roy Franz̦sisch,CA-2017-117933,12/24/2017,35.91
RF-19840,Roy Franz̦sisch,CA-2014-151078,11-12-2014,49.632
RF-19840,Roy Franz̦sisch,CA-2014-123925,12/17/2014,40.05
RF-19840,Roy Franz̦sisch,CA-2015-130855,12/29/2015,6.36
RH-19495,Rick Hansen,CA-2017-121538,11/28/2017,88.768
RH-19495,Rick Hansen,CA-2015-124891,7/31/2015,2309.65
RH-19495,Rick Hansen,CA-2017-151428,9/21/2017,20.16
RH-19495,Rick Hansen,CA-2014-110639,8/23/2014,25.92
RH-19495,Rick Hansen,CA-2017-106537,08-12-2017,20.736
RH-19510,Rick Huthwaite,CA-2014-149643,11/16/2014,273.96
RH-19510,Rick Huthwaite,CA-2016-168354,9/19/2016,1606.23
RH-19510,Rick Huthwaite,CA-2016-122322,7/15/2016,44.4
RH-19510,Rick Huthwaite,CA-2015-167255,9/27/2015,15.51
RH-19510,Rick Huthwaite,CA-2016-169663,03-10-2016,26.85
RH-19510,Rick Huthwaite,CA-2015-157805,8/31/2015,555.96
RH-19555,Ritsa Hightower,CA-2016-164574,7/29/2016,704.76
RH-19555,Ritsa Hightower,CA-2015-110247,12-04-2015,8.226
RH-19600,Rob Haberlin,CA-2015-157322,07-02-2015,408.422
RH-19600,Rob Haberlin,CA-2016-101378,7/14/2016,29
RH-19600,Rob Haberlin,CA-2015-109386,11-08-2015,44.43
RK-19300,Ralph Kennedy,CA-2015-159786,10-12-2015,209.67
RK-19300,Ralph Kennedy,CA-2015-160472,7/20/2015,34.76
RK-19300,Ralph Kennedy,CA-2017-114216,09-02-2017,12.192
RL-19615,Rob Lucas,CA-2016-168753,5/29/2016,979.95
RL-19615,Rob Lucas,CA-2015-126557,07-12-2015,383.607
RL-19615,Rob Lucas,US-2017-135062,8/31/2017,229.544
RL-19615,Rob Lucas,US-2017-151127,5/22/2017,49.56
RL-19615,Rob Lucas,CA-2014-133830,12-05-2014,26.46
RL-19615,Rob Lucas,CA-2017-159226,4/25/2017,344.981
RL-19615,Rob Lucas,US-2017-169551,07-07-2017,87.21
RL-19615,Rob Lucas,CA-2016-144764,09-02-2016,29.24
RM-19375,Raymond Messe,CA-2015-156328,11/30/2015,177.48
RM-19375,Raymond Messe,US-2016-106600,04-08-2016,354.9
RM-19375,Raymond Messe,CA-2014-141278,6/21/2014,21.4
RM-19375,Raymond Messe,CA-2016-100965,07-07-2016,215.65
RM-19375,Raymond Messe,CA-2014-139017,05-11-2014,46.864
RM-19375,Raymond Messe,US-2017-127292,1/19/2017,79.92
RM-19675,Robert Marley,CA-2014-158274,11/19/2014,503.96
RM-19675,Robert Marley,CA-2014-166989,11/14/2014,11.36
RM-19675,Robert Marley,CA-2015-115392,10-01-2015,311.98
RM-19675,Robert Marley,CA-2015-160171,10/19/2015,1640.7
RM-19675,Robert Marley,CA-2017-145219,12/24/2017,2879.952
RM-19750,Roland Murray,CA-2017-168193,03-06-2017,26.38
RO-19780,Rose O'Brian,CA-2015-155600,12-04-2015,1598.058
RO-19780,Rose O'Brian,US-2016-120929,3/18/2016,189.882
RO-19780,Rose O'Brian,CA-2015-162607,05-12-2015,14.592
RO-19780,Rose O'Brian,CA-2015-153752,12-06-2015,173.94
RO-19780,Rose O'Brian,CA-2017-150266,11/25/2017,299.96
RO-19780,Rose O'Brian,CA-2016-152940,11-10-2016,29.74
RO-19780,Rose O'Brian,CA-2017-148411,9/24/2017,520.464
RP-19270,Rachel Payne,CA-2014-155264,10/19/2014,2.992
RP-19270,Rachel Payne,CA-2015-135251,08-06-2015,35.52
RP-19270,Rachel Payne,CA-2016-167983,8/21/2016,33.44
RP-19270,Rachel Payne,CA-2015-148250,12/13/2015,12.96
RP-19390,Resi P̦lking,US-2017-145863,4/21/2017,2.694
RP-19390,Resi P̦lking,CA-2014-156314,12/24/2014,30.36
RP-19390,Resi P̦lking,CA-2014-120474,12-01-2014,2807.84
RP-19390,Resi P̦lking,CA-2014-143413,5/24/2014,116.28
RP-19390,Resi P̦lking,CA-2015-133494,03-01-2015,3.552
RP-19390,Resi P̦lking,CA-2014-142769,9/13/2014,5.7
RP-19390,Resi P̦lking,CA-2015-166492,04-07-2015,25.92
RP-19390,Resi P̦lking,CA-2015-128356,10-02-2015,10.944
RP-19390,Resi P̦lking,CA-2016-101980,8/19/2016,146.688
RP-19390,Resi P̦lking,CA-2017-103352,11/27/2017,6.99
RP-19390,Resi P̦lking,CA-2014-155593,11-03-2014,11.64
RP-19390,Resi P̦lking,CA-2014-148383,12/27/2014,946.764
RP-19855,Roy Phan,CA-2015-129546,9/28/2015,186.15
RP-19855,Roy Phan,US-2014-157231,04-05-2014,115.36
RP-19855,Roy Phan,CA-2017-104108,12-02-2017,12.16
RP-19855,Roy Phan,CA-2017-134152,5/27/2017,98.16
RP-19855,Roy Phan,CA-2016-168774,09-04-2016,535.41
RP-19855,Roy Phan,US-2016-152835,5/19/2016,21.4
RP-19855,Roy Phan,CA-2015-154326,2/15/2015,134.97
RP-19855,Roy Phan,US-2016-150567,5/17/2016,2.952
RR-19315,Ralph Ritter,CA-2017-162565,12-11-2017,10.368
RR-19315,Ralph Ritter,CA-2016-149482,11/14/2016,7.38
RR-19525,Rick Reed,CA-2014-126403,09-09-2014,166.44
RR-19525,Rick Reed,CA-2016-115525,7/25/2016,243.88
RR-19525,Rick Reed,US-2015-131842,12-05-2015,97.424
RR-19525,Rick Reed,CA-2016-101623,2/28/2016,36.48
RR-19525,Rick Reed,CA-2015-150308,12/15/2015,246.168
RR-19525,Rick Reed,CA-2017-102155,7/13/2017,360.38
RS-19420,Ricardo Sperren,US-2014-117968,08-05-2014,79.47
RS-19420,Ricardo Sperren,US-2016-159093,05-09-2016,32.04
RS-19420,Ricardo Sperren,US-2017-128951,7/15/2017,179.94
RS-19420,Ricardo Sperren,CA-2017-115154,01-08-2017,892.98
RS-19420,Ricardo Sperren,CA-2017-164819,10/15/2017,13.05
RS-19765,Roland Schwarz,CA-2014-128846,04-07-2014,629.95
RS-19765,Roland Schwarz,CA-2017-152856,09-08-2017,116.832
RS-19765,Roland Schwarz,CA-2017-113670,10/15/2017,510.24
RS-19765,Roland Schwarz,CA-2017-128300,11/24/2017,79.1
RS-19765,Roland Schwarz,US-2017-100048,5/19/2017,281.34
RS-19765,Roland Schwarz,CA-2014-106726,12-06-2014,1261.33
RS-19765,Roland Schwarz,US-2015-158911,07-05-2015,4.928
RS-19765,Roland Schwarz,CA-2017-124114,03-02-2017,0.556
RS-19870,Roy Skaria,CA-2017-142776,12-11-2017,7.28
RS-19870,Roy Skaria,CA-2016-107475,06-07-2016,9.648
RW-19540,Rick Wilson,CA-2017-101014,8/29/2017,148.02
RW-19540,Rick Wilson,CA-2017-128041,09-01-2017,314.6
RW-19540,Rick Wilson,CA-2017-166093,8/17/2017,23.36
RW-19540,Rick Wilson,CA-2015-132815,9/19/2015,22.96
RW-19540,Rick Wilson,CA-2015-157959,02-03-2015,136.92
RW-19540,Rick Wilson,CA-2015-124800,9/26/2015,86.272
RW-19540,Rick Wilson,CA-2017-141733,05-07-2017,1458.65
RW-19630,Rob Williams,CA-2016-144911,11/27/2016,34.95
RW-19630,Rob Williams,CA-2014-156993,6/28/2014,6.08
RW-19630,Rob Williams,CA-2017-123981,10-02-2017,65.99
RW-19630,Rob Williams,CA-2017-155460,4/13/2017,5.28
RW-19630,Rob Williams,CA-2014-111150,12/31/2014,29.68
RW-19630,Rob Williams,CA-2016-142958,12/13/2016,6.096
RW-19630,Rob Williams,CA-2016-165218,03-05-2016,149.352
RW-19630,Rob Williams,US-2016-131114,12-09-2016,20.568
RW-19630,Rob Williams,CA-2016-112585,7/30/2016,715.64
RW-19690,Robert Waldorf,CA-2017-112431,10-12-2017,435.84
RW-19690,Robert Waldorf,CA-2016-145499,5/30/2016,3.282
RW-19690,Robert Waldorf,CA-2017-110905,09-10-2017,16.2
RW-19690,Robert Waldorf,CA-2017-167752,1/15/2017,34.384
RW-19690,Robert Waldorf,CA-2017-169285,3/21/2017,277.4
SA-20830,Sue Ann Reed,CA-2017-127264,04-03-2017,7.056
SA-20830,Sue Ann Reed,CA-2016-167507,12/22/2016,31.32
SA-20830,Sue Ann Reed,CA-2017-122154,04-09-2017,15.12
SA-20830,Sue Ann Reed,CA-2015-115938,6/26/2015,143.96
SA-20830,Sue Ann Reed,CA-2014-154627,10/29/2014,2735.952
SA-20830,Sue Ann Reed,US-2017-147998,5/19/2017,133.12
SA-20830,Sue Ann Reed,CA-2017-124436,3/19/2017,14.624
SA-20830,Sue Ann Reed,CA-2014-133354,2/22/2014,19.44
SA-20830,Sue Ann Reed,CA-2017-160661,10/28/2017,21.93
SA-20830,Sue Ann Reed,CA-2015-122266,4/26/2015,191.5155
SB-20170,Sarah Bern,CA-2017-145807,02-09-2017,354.9
SB-20170,Sarah Bern,US-2014-161305,06-06-2014,24.588
SB-20170,Sarah Bern,CA-2017-108441,06-12-2017,19.04
SB-20185,Sarah Brown,CA-2015-146675,4/16/2015,1439.968
SB-20185,Sarah Brown,CA-2015-159779,9/25/2015,68.62
SB-20185,Sarah Brown,CA-2015-149846,5/22/2015,8.26
SB-20185,Sarah Brown,CA-2014-120411,9/20/2014,493.43
SB-20185,Sarah Brown,CA-2017-116127,6/25/2017,400.784
SB-20185,Sarah Brown,CA-2017-119424,06-12-2017,71.976
SB-20290,Sean Braxton,CA-2015-153794,09-11-2015,265.86
SB-20290,Sean Braxton,US-2017-165344,11/13/2017,60.864
SB-20290,Sean Braxton,CA-2017-147361,09-09-2017,628.81
SB-20290,Sean Braxton,CA-2014-158771,05-09-2014,83.25
SB-20290,Sean Braxton,CA-2016-158575,11/18/2016,103.968
SB-20290,Sean Braxton,US-2014-106992,9/19/2014,3059.982
SB-20290,Sean Braxton,CA-2014-122882,09-07-2014,64.784
SC-20020,Sam Craven,CA-2014-166863,6/20/2014,201.584
SC-20020,Sam Craven,CA-2014-121006,11-10-2014,3.9
SC-20020,Sam Craven,US-2014-157847,04-02-2014,26.72
SC-20020,Sam Craven,CA-2014-130421,03-03-2014,176.772
SC-20020,Sam Craven,CA-2015-147690,11-10-2015,577.584
SC-20050,Sample Company A,CA-2016-123533,11/24/2016,339.92
SC-20050,Sample Company A,US-2017-130603,9/30/2017,11.646
SC-20050,Sample Company A,US-2014-131275,3/18/2014,111
SC-20050,Sample Company A,CA-2017-123022,09-03-2017,82.56
SC-20050,Sample Company A,CA-2016-129238,1/31/2016,109.592
SC-20050,Sample Company A,CA-2017-154123,11/20/2017,27.58
SC-20050,Sample Company A,CA-2016-155005,6/13/2016,377.97
SC-20050,Sample Company A,US-2017-143028,04-11-2017,11.364
SC-20050,Sample Company A,CA-2015-133627,5/31/2015,22.2
SC-20095,Sanjit Chand,CA-2016-126158,7/25/2016,119.616
SC-20095,Sanjit Chand,US-2014-110674,02-12-2014,129.568
SC-20095,Sanjit Chand,US-2014-157385,11/23/2014,603.92
SC-20095,Sanjit Chand,CA-2017-152961,1/15/2017,12.7
SC-20095,Sanjit Chand,CA-2014-117016,03-04-2014,15.552
SC-20095,Sanjit Chand,CA-2014-116904,9/23/2014,32.4
SC-20095,Sanjit Chand,CA-2015-123568,11-08-2015,5.04
SC-20095,Sanjit Chand,CA-2014-152268,09-02-2014,1793.98
SC-20095,Sanjit Chand,CA-2016-130638,5/16/2016,282.84
SC-20230,Scot Coram,CA-2017-141747,08-03-2017,16.06
SC-20230,Scot Coram,CA-2016-108350,06-06-2016,105.52
SC-20230,Scot Coram,US-2016-126452,8/21/2016,12.672
SC-20230,Scot Coram,CA-2016-156685,07-08-2016,863.64
SC-20260,Scott Cohen,CA-2015-111514,8/31/2015,1552.831
SC-20260,Scott Cohen,CA-2017-144680,3/31/2017,33.62
SC-20260,Scott Cohen,CA-2014-169803,04-06-2014,653.55
SC-20260,Scott Cohen,CA-2015-137106,3/31/2015,79.96
SC-20260,Scott Cohen,CA-2015-152681,1/17/2015,6.68
SC-20260,Scott Cohen,CA-2014-128622,11/15/2014,10.95
SC-20260,Scott Cohen,US-2014-127635,9/14/2014,6.048
SC-20260,Scott Cohen,CA-2017-107132,6/26/2017,102.368
SC-20305,Sean Christensen,CA-2016-101651,12/24/2016,43.96
SC-20305,Sean Christensen,CA-2017-146920,8/28/2017,25.344
SC-20305,Sean Christensen,CA-2017-146360,4/23/2017,155.34
SC-20305,Sean Christensen,CA-2017-106103,06-10-2017,132.52
SC-20305,Sean Christensen,CA-2017-122539,12-01-2017,15.936
SC-20305,Sean Christensen,CA-2015-164777,1/27/2015,2803.92
SC-20305,Sean Christensen,CA-2014-113257,12/16/2014,319.968
SC-20380,Shahid Collister,CA-2017-142293,9/17/2017,89.97
SC-20380,Shahid Collister,CA-2015-142419,07-11-2015,29.97
SC-20380,Shahid Collister,CA-2017-138975,5/19/2017,67.8
SC-20380,Shahid Collister,CA-2017-153843,3/13/2017,30.88
SC-20380,Shahid Collister,CA-2015-113740,8/24/2015,14.91
SC-20380,Shahid Collister,CA-2014-131009,03-01-2014,18.84
SC-20380,Shahid Collister,US-2016-149790,9/26/2016,15.624
SC-20380,Shahid Collister,CA-2017-142090,11/30/2017,383.976
SC-20380,Shahid Collister,CA-2017-126354,02-03-2017,3.882
SC-20440,Shaun Chance,CA-2017-131366,11/24/2017,89.988
SC-20440,Shaun Chance,CA-2015-113523,09-04-2015,7.656
SC-20440,Shaun Chance,CA-2017-136000,9/22/2017,40.176
SC-20440,Shaun Chance,CA-2015-103835,9/24/2015,14.91
SC-20440,Shaun Chance,CA-2017-115119,10/26/2017,61.542
SC-20440,Shaun Chance,CA-2015-166135,10-01-2015,139.424
SC-20440,Shaun Chance,CA-2015-111297,8/17/2015,52.2
SC-20575,Sonia Cooley,CA-2014-136644,6/16/2014,647.84
SC-20575,Sonia Cooley,CA-2015-162761,10-09-2015,1.872
SC-20575,Sonia Cooley,US-2017-141509,9/29/2017,99.2
SC-20575,Sonia Cooley,CA-2017-101728,8/19/2017,2.296
SC-20575,Sonia Cooley,CA-2017-132955,6/24/2017,102.93
SC-20680,Steve Carroll,CA-2016-143924,7/28/2016,20.44
SC-20680,Steve Carroll,CA-2016-155383,12/17/2016,46.53
SC-20680,Steve Carroll,CA-2014-154781,11/21/2014,6.58
SC-20680,Steve Carroll,CA-2016-113726,11/24/2016,82.26
SC-20680,Steve Carroll,CA-2017-128475,8/26/2017,71.98
SC-20680,Steve Carroll,US-2015-164308,9/24/2015,821.94
SC-20695,Steve Chapman,CA-2016-114713,07-07-2016,45.584
SC-20695,Steve Chapman,CA-2015-111017,7/31/2015,52.59
SC-20695,Steve Chapman,CA-2016-152457,09-12-2016,68.52
SC-20695,Steve Chapman,CA-2016-112277,09-10-2016,519.68
SC-20695,Steve Chapman,CA-2017-145443,08-10-2017,177.2
SC-20695,Steve Chapman,CA-2014-151379,12/16/2014,114.2
SC-20695,Steve Chapman,CA-2015-158659,11-10-2015,714.3
SC-20695,Steve Chapman,US-2016-124163,9/25/2016,499.95
SC-20695,Steve Chapman,US-2016-151260,12-11-2016,73.536
SC-20695,Steve Chapman,CA-2017-152926,10-02-2017,15.224
SC-20725,Steven Cartwright,CA-2015-119627,8/17/2015,30.08
SC-20725,Steven Cartwright,CA-2017-108539,3/21/2017,725.84
SC-20725,Steven Cartwright,CA-2017-163531,6/26/2017,239.97
SC-20725,Steven Cartwright,CA-2014-159310,11-07-2014,683.144
SC-20725,Steven Cartwright,CA-2016-153661,1/30/2016,305.01
SC-20725,Steven Cartwright,US-2015-161991,9/26/2015,2.08
SC-20725,Steven Cartwright,CA-2016-103730,06-12-2016,47.04
SC-20725,Steven Cartwright,CA-2014-135657,06-03-2014,515.88
SC-20725,Steven Cartwright,CA-2015-128860,6/29/2015,20.104
SC-20725,Steven Cartwright,CA-2017-144463,01-01-2017,474.43
SC-20725,Steven Cartwright,CA-2015-165057,09-11-2015,181.35
SC-20770,Stewart Carmichael,CA-2015-140144,6/20/2015,257.64
SC-20770,Stewart Carmichael,CA-2017-112529,11/19/2017,718.116
SC-20770,Stewart Carmichael,CA-2016-105963,11/15/2016,99.39
SC-20770,Stewart Carmichael,CA-2017-146024,03-02-2017,6.976
SC-20770,Stewart Carmichael,CA-2016-127208,06-12-2016,208.16
SC-20770,Stewart Carmichael,US-2016-114013,3/13/2016,386.68
SC-20770,Stewart Carmichael,CA-2016-131744,6/18/2016,6.848
SC-20800,Stuart Calhoun,CA-2015-155761,12-11-2015,159.984
SC-20800,Stuart Calhoun,CA-2016-168536,12/20/2016,66.3
SC-20800,Stuart Calhoun,CA-2017-102267,11/30/2017,2.368
SC-20800,Stuart Calhoun,CA-2017-135167,6/15/2017,4.26
SC-20845,Sung Chung,CA-2016-103128,11-11-2016,14.112
SC-20845,Sung Chung,CA-2017-117646,8/21/2017,237.096
SD-20485,Shirley Daniels,CA-2016-102932,9/19/2016,25.44
SD-20485,Shirley Daniels,US-2014-155502,1/26/2014,62.82
SD-20485,Shirley Daniels,CA-2017-102337,6/13/2017,164.736
SD-20485,Shirley Daniels,US-2014-118486,04-06-2014,10.304
SD-20485,Shirley Daniels,CA-2014-101476,09-12-2014,69.99
SD-20485,Shirley Daniels,CA-2015-120782,4/28/2015,186.732
SD-20485,Shirley Daniels,CA-2014-150329,10-10-2014,46.872
